 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,63453273,7,2,187,92,46,6,26.7142857143,20.0890873006,46,46,46.0,0.0,4.3969363093,0.1418366551,7931659.125,20250182.3743158,57860393,3,63453273,10575545.5,23249795.9978269,57860393,3,58109608,58109608.0,0.0,58109608,58109608,1,0,0,0,140,40,0.1103173984,0.0315192567,6,46,32.5,18.8635450892,355.8333333333,0,1,0,0,1,0,0,0,0,36.1111111111,26.7142857143,46.0,140,0,0,0,0,0,0,7,187,2,92,254,193,6,20,249272.0,15.5563491861,249283,249261,31473257.0,37317045.6033833,57860393,5086121,BENIGN
52023,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7192982456,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.8596491228,17543.8596491228,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,327,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,27467,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,655.3318527688,109.2219754615,13733.5,19354.219707857,27419,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,20,72.8146503076,36.4073251538,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,0,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66950,4,4,144,572,36,36,36.0,0.0,143,143,143.0,0.0,10694.5481702763,119.4921583271,9564.2857142857,25090.0197137845,66463,47,66768,22256.0,38465.3843474883,66672,47,66740,22246.6666666667,38449.2185269523,66644,48,0,0,0,0,128,128,59.7460791636,59.7460791636,36,143,83.5555555556,56.3939516063,3180.2777777778,0,0,0,0,0,0,0,0,1,94.0,36.0,143.0,128,0,0,0,0,0,0,4,144,4,572,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,428606,6,7,998,3498,453,0,166.3333333333,196.3289756166,1460,0,499.7142857143,584.3779354395,10489.820487814,30.3308866418,35717.1666666667,50279.4397756331,105327,3,323276,64655.2,57462.5636845416,113387,633,325848,54308.0,59412.637399799,114675,3,0,0,0,0,132,152,13.9988707578,16.3320158841,0,1460,321.1428571429,456.7320131851,208604.131868132,0,0,0,1,0,0,0,0,1,345.8461538462,166.3333333333,499.7142857143,132,0,0,0,0,0,0,6,998,7,3498,8192,64,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,67020,2,2,80,204,40,40,40.0,0.0,102,102,102.0,0.0,4237.5410325276,59.6836765145,22340.0,38650.7212222489,66970,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,29.8418382572,29.8418382572,40,102,64.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,81.0,40.0,102.0,64,0,0,0,0,0,0,2,80,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5799557,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.0691235555,0.6897078518,1933185.66666667,3327792.30344148,5775765,78,5799557,2899778.5,4067259.11350193,5775765,23792,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5172808889,0.172426963,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60529,1,1,56,117,56,56,56.0,0.0,117,117,117.0,0.0,2858.1341175304,33.0420129194,60529.0,0.0,60529,60529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.5210064597,16.5210064597,56,117,76.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,114.5,56.0,117.0,32,0,0,0,0,0,0,1,56,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,89057,25,31,1242,38871,885,0,49.68,176.54430983,2463,0,1253.9032258065,551.383674939,450419.394320491,628.810761647,1619.2181818182,4061.8849332268,15448,0,89057,3710.7083333333,7080.2431331329,24737,0,68023,2267.4333333333,4957.8356003633,17905,1,0,0,0,0,524,632,280.719090021,348.091671626,0,2463,703.7368421053,737.2963042262,543605.840225564,0,0,0,1,0,0,0,0,1,716.3035714286,49.68,1253.9032258065,524,0,0,0,0,0,0,25,1242,31,38871,65535,32,24,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,122470,4,2,156,326,39,39,39.0,0.0,163,163,163.0,0.0,3935.6577120928,48.9915897771,24494.0,39164.904787322,89841,3,32626,10875.3333333333,18829.7017059043,32618,3,3,3.0,0.0,3,3,0,0,0,0,104,64,32.6610598514,16.3305299257,39,163,74.4285714286,60.5058045228,3660.9523809524,0,0,0,0,0,0,0,0,0,86.8333333333,39.0,163.0,104,0,0,0,0,0,0,4,156,2,326,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61586,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.384615385,30769.2307692308,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.6153846154,15384.6153846154,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,120,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31225,4,4,172,392,43,43,43.0,0.0,98,98,98.0,0.0,18062.449959968,256.2049639712,4460.7142857143,11674.6107388967,30936,3,31070,10356.6666666667,17932.2106928659,31063,3,285,95.0,121.5195457529,233,4,0,0,0,0,128,128,128.1024819856,128.1024819856,43,98,67.4444444444,28.9875452182,840.2777777778,0,0,0,0,0,0,0,0,1,75.875,43.0,98.0,128,0,0,0,0,0,0,4,172,4,392,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91825,2,2,74,204,37,37,37.0,0.0,102,102,102.0,0.0,3027.4979580724,43.5611216989,30608.3333333333,53009.126292869,91818,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,21.7805608494,21.7805608494,37,102,63.0,35.6019662378,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,40,0,0,0,0,0,0,2,74,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143711,10,5,842,1199,597,0,84.2,186.1682631982,1061,0,239.8,462.9375767855,14202.1139648322,104.3761437886,10265.0714285714,14761.8131232858,36862,3,143711,15967.8888888889,20557.5585578908,53082,3,96117,24029.25,18125.6411817624,38569,3,0,0,0,0,332,168,69.5840958591,34.7920479295,0,1061,127.5625,290.6583260462,84482.2625,0,0,0,1,0,0,0,0,0,136.0666666667,84.2,239.8,332,0,0,0,0,0,0,10,842,5,1199,65535,350,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,7486,4,0,37,0,37,0,9.25,18.5,0,0,0.0,0.0,4942.559444296,534.3307507347,2495.3333333333,2768.7221480917,5475,2,7486,2495.3333333333,2768.7221480917,5475,2,0,0.0,0.0,0,0,0,0,0,0,128,0,534.3307507347,0.0,0,37,7.4,16.5469030335,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0.0,128,0,0,0,0,0,0,4,37,0,0,33045,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36796,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303030303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.5151515152,15151.5151515152,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,320,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39682,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1040,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60128,2,2,76,178,38,38,38.0,0.0,89,89,89.0,0.0,4224.3214475785,66.524747206,20042.6666666667,34664.6972629696,60070,3,3,3.0,0.0,3,3,55,55.0,0.0,55,55,0,0,0,0,40,64,33.262373603,33.262373603,38,89,58.4,27.9338504328,780.3,0,0,0,0,0,0,0,0,1,73.0,38.0,89.0,40,0,0,0,0,0,0,2,76,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,113774,2,2,66,174,33,33,33.0,0.0,87,87,87.0,0.0,2109.4450401674,35.1574173361,37924.6666666667,65518.6427235282,113579,3,192,192.0,0.0,192,192,3,3.0,0.0,3,3,0,0,0,0,40,40,17.5787086681,17.5787086681,33,87,54.6,29.5770181053,874.8,0,0,0,0,0,0,0,0,1,68.25,33.0,87.0,40,0,0,0,0,0,0,2,66,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59695,278,2,1,37,6,31,6,18.5,17.6776695297,6,6,6.0,0.0,154676.258992806,10791.3669064748,139.0,82.0243866176,197,81,278,278.0,0.0,278,278,0,0.0,0.0,0,0,1,0,0,0,40,20,7194.2446043166,3597.1223021583,6,31,18.5,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,24.6666666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,31,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,78,270,39,39,39.0,0.0,135,135,135.0,0.0,1977272.72727273,22727.2727272727,58.6666666667,95.5527777374,169,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11363.6363636364,11363.6363636364,39,135,77.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,96.75,39.0,135.0,40,0,0,0,0,0,0,2,78,2,270,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61829,36,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.5555555556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27777.7777777778,27777.7777777778,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,155,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1470967.74193548,25806.4516129032,51.6666666667,83.4286121983,148,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12903.2258064516,12903.2258064516,37,77,53.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,85692662,10,9,60,0,6,6,6.0,0.0,0,0,0.0,0.0,0.7001766382,0.2217226021,4760703.44444445,4976366.65719547,10001346,35056,85692662,9521406.88888889,1542852.08529718,10036596,5407135,80285303,10035662.875,669.0324436935,10036616,10034501,0,0,0,0,200,288,0.1166961064,0.1050264957,0,6,3.3,3.0625067132,9.3789473684,0,0,0,0,1,0,0,0,0,3.4736842105,6.0,0.0,200,0,0,0,0,0,0,10,60,9,0,253,63,9,20,35182.5555555556,89.2568080192,35285,35056,9486224.33333333,1542804.61614587,10001346,5372079,BENIGN
53,195,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,471794.871794872,20512.8205128205,65.0,72.0208303201,144,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10256.4102564103,10256.4102564103,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60577977,16,14,735,5592,429,0,45.9375,115.0515645265,1448,0,399.4285714286,587.1879157064,104.4438971608,0.4952294792,2088895.75862069,4090793.12623457,10025464,6,60577977,4038531.8,5064609.79041407,10112019,72,60490987,4653152.84615385,5189008.9203354,10112218,48,0,0,0,0,520,456,0.2641223889,0.2311070903,0,1448,204.0967741935,434.237519862,188562.223655914,0,0,0,1,0,0,0,0,0,210.9,45.9375,399.4285714286,520,0,0,0,0,0,0,16,735,14,5592,29200,122,3,32,138505.0,126921.820918233,397583,86555,9957803.5,135984.32943505,10025464,9685402,BENIGN
56891,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50885,131,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,91603.0534351145,15267.1755725191,131.0,0.0,131,131,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7633.5877862596,7633.5877862596,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,40958,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,153,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1568627.45098039,26143.7908496732,51.0,83.1384387633,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13071.8954248366,13071.8954248366,52,68,58.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,64,0,0,0,0,0,0,2,104,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5172245,5,1,135,46,46,6,27.0,20.1246117975,46,46,46.0,0.0,34.9944753197,1.1600378559,1034449.0,2269482.10040639,5093962,49,5172245,1293061.25,2534199.20295536,5093962,49,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9666982133,0.1933396427,6,46,32.4285714286,18.8667003197,355.9523809524,0,1,0,0,1,0,0,0,0,37.8333333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,251,33,4,20,77958.0,0.0,77958,77958,5093962.0,0.0,5093962,5093962,BENIGN
443,116422163,24,24,1537,9706,558,0,64.0416666667,159.0552212466,1866,0,404.4166666667,701.9298191518,96.5709596033,0.4122926319,2477067.29787234,4271318.60739912,10058971,3,116422163,5061833.17391304,5004591.53988799,10118724,3,111447211,4845530.91304348,5120263.24915738,10118981,4,0,0,0,0,492,488,0.206146316,0.206146316,0,1866,229.4489795918,527.5355067523,278293.710884354,0,0,0,1,0,0,0,0,1,234.2291666667,64.0416666667,404.4166666667,492,0,0,0,0,0,0,24,1537,24,9706,8192,5778,23,20,116490.454545455,186314.43490313,678242,59719,10015456.3636364,23794.5772152928,10058971,9999875,BENIGN
53,139,2,2,70,238,35,35,35.0,0.0,119,119,119.0,0.0,2215827.3381295,28776.9784172662,46.3333333333,78.5196366098,137,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,14388.4892086331,14388.4892086331,35,119,68.6,46.0086948304,2116.8,0,0,0,0,0,0,0,0,1,85.75,35.0,119.0,64,0,0,0,0,0,0,2,70,2,238,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65191,3749,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3200.8535609496,533.4755934916,3749.0,0.0,3749,3749,3749,3749.0,0.0,3749,3749,0,0.0,0.0,0,0,0,0,0,0,40,0,533.4755934916,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,373,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49361,4,2,0,247,0,216,31,123.5,130.8147545195,0,0,0.0,0.0,61750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,31,216,154.3333333333,106.8097998001,11408.3333333333,0,1,0,0,1,0,0,0,0,231.5,123.5,0.0,40,0,0,0,0,0,0,2,247,0,0,119,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53540,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61276,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,195.835237287,48.9588093218,30638.0,43323.0182697374,61272,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,32,32.6392062145,16.3196031073,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,61,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,63300,1,1,48,176,48,48,48.0,0.0,176,176,176.0,0.0,3538.7045813586,31.5955766193,63300.0,0.0,63300,63300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,15.7977883096,15.7977883096,48,176,90.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,136.0,48.0,176.0,32,0,0,0,0,0,0,1,48,1,176,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61198,1,1,46,233,46,46,46.0,0.0,233,233,233.0,0.0,4558.9725154417,32.6808065623,61198.0,0.0,61198,61198,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.3404032812,16.3404032812,46,233,108.3333333333,107.9645003385,11656.3333333333,0,0,0,0,0,0,0,0,1,162.5,46.0,233.0,32,0,0,0,0,0,0,1,46,1,233,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,333,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,480480.480480481,12012.012012012,111.0,189.6602225033,330,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,6006.006006006,6006.006006006,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,152981,1,1,44,101,44,44,44.0,0.0,101,101,101.0,0.0,947.830122695,13.0735189337,152981.0,0.0,152981,152981,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.5367594669,6.5367594669,44,101,63.0,32.9089653438,1083.0,0,0,0,0,0,0,0,0,1,94.5,44.0,101.0,20,0,0,0,0,0,0,1,44,1,101,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23741,1,1,51,83,51,51,51.0,0.0,83,83,83.0,0.0,5644.2441346194,84.2424497704,23741.0,0.0,23741,23741,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.1212248852,42.1212248852,51,83,61.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,92.5,51.0,83.0,20,0,0,0,0,0,0,1,51,1,83,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,238825,2,2,76,262,38,38,38.0,0.0,131,131,131.0,0.0,1415.2622212917,16.7486653407,79608.3333333333,137879.615862292,238818,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,40,8.3743326704,8.3743326704,38,131,75.2,50.938197848,2594.7,0,0,0,0,0,0,0,0,1,94.0,38.0,131.0,80,0,0,0,0,0,0,2,76,2,262,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5361213,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.2382994296,0.3730499049,5361213.0,0.0,5361213,5361213,5361213,5361213.0,0.0,5361213,5361213,0,0.0,0.0,0,0,0,0,0,0,40,0,0.3730499049,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10708593,18,14,1322,13071,421,0,73.4444444444,142.7833497552,2896,0,933.6428571429,856.076974176,1344.0607930472,2.988254386,345438.483870968,1368212.11611986,6831820,2,10708593,629917.235294118,1822118.74061594,6832393,2,7021614,540124.153846154,1890616.40233641,6831820,49,0,0,0,0,588,456,1.6808930921,1.3073612939,0,2896,436.1515151515,704.8287079679,496783.507575758,0,0,0,1,0,0,0,0,0,449.78125,73.4444444444,933.6428571429,588,0,0,0,0,0,0,18,1322,14,13071,65535,114,7,32,240424.0,0.0,240424,240424,6831820.0,0.0,6831820,6831820,BENIGN
53,103290107,2,2,91,244,46,45,45.5,0.7071067812,153,91,122.0,43.8406204336,3.2432922158,0.0387258772,34430035.6666667,59593668.701614,103242877,23408,103266699,103266699.0,0.0,103266699,103266699,103266285,103266285.0,0.0,103266285,103266285,0,0,0,0,72,60,0.0193629386,0.0193629386,45,153,76.2,47.2091092905,2228.7,0,0,0,0,0,0,0,0,1,95.25,45.5,122.0,72,0,0,0,0,0,0,2,91,2,244,-1,-1,1,32,23822.0,0.0,23822,23822,103242877.0,0.0,103242877,103242877,BENIGN
443,192,3,2,116,37,64,6,38.6666666667,29.6872587709,31,6,18.5,17.6776695297,796875.0,26041.6666666667,48.0,51.1533641774,108,3,184,92.0,22.627416998,108,76,189,189.0,0.0,189,189,1,0,0,0,60,40,15625.0,10416.6666666667,6,64,36.1666666667,26.4304117763,698.5666666667,0,1,0,0,1,0,0,0,0,43.4,38.6666666667,18.5,60,0,0,0,0,0,0,3,116,2,37,292,292,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,106949,2,2,64,144,32,32,32.0,0.0,72,72,72.0,0.0,1944.8522192821,37.401004217,35649.6666666667,61733.177735585,106933,3,13,13.0,0.0,13,13,3,3.0,0.0,3,3,0,0,0,0,40,40,18.7005021085,18.7005021085,32,72,48.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,60.0,32.0,72.0,40,0,0,0,0,0,0,2,64,2,144,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53349,12,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,6.0,5.6568542495,10,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,20,40,83333.3333333333,166666.666666667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,2052,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57736,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.0317460317,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15873.0158730159,15873.0158730159,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31973,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,5004.2223125762,125.1055578144,10657.6666666667,18417.1999047991,31924,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,40,64,62.5527789072,62.5527789072,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5266895,8,6,374,3163,193,0,46.75,72.4524474594,1460,0,527.1666666667,725.67276831,671.5531636761,2.6581126071,405145.769230769,1391476.36140511,5035568,3,5266895,752413.571428571,1889089.38686861,5035568,3,121373,24274.6,31495.5280920959,61328,49,0,0,0,0,172,132,1.5189214898,1.1391911173,0,1460,235.8,501.4720046309,251474.171428571,0,0,0,1,0,0,0,0,0,252.6428571429,46.75,527.1666666667,172,0,0,0,0,0,0,8,374,6,3163,8192,119,7,20,231324.0,0.0,231324,231324,5035568.0,0.0,5035568,5035568,BENIGN
53,3917942,2,2,103,254,55,48,51.5,4.9497474683,144,110,127.0,24.0416305603,91.1192661862,1.0209441589,1305980.66666667,2070243.34783072,3695374,47982,3869960,3869960.0,0.0,3869960,3869960,3743356,3743356.0,0.0,3743356,3743356,0,0,0,0,40,40,0.5104720795,0.5104720795,48,144,81.0,43.7721372565,1916.0,0,0,0,0,0,0,0,0,1,101.25,51.5,127.0,40,0,0,0,0,0,0,2,103,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
